record_id,collected_title,study_id,canonical_title,original_pathway,original_min,original_max,original_unit,restored_unit,text_locator,table_context,input_provenance,primary_pdf_read_this_run,accepted,disposition,lo,hi,unit,matched_quantity,matched_context,endpoint,reason,conversion_factor,reported_uncertainty_not_assumed_SE,numeric_key,representative_record_id,measurement_scope,stratum,family,corrected_scope,corrected_stratum,status,decision_reason,range_semantics,mapping_level,primary_pdf_reverified,point_document_count,log_point,clean_decision,clean_reason,endpoint_before_cleaning,stratum_before_cleaning,scope_after_cleaning,clean_representative_id,range_use,admission_basis,source_record_id,expanded_quantity_id,admission_note,comparison_group,comparison_basis,center,within_study_reference,comparison_document_count,common_reference,between_document_enabled
PATH-00988-Q1,Washing load influences the microplastic release from polyester fabrics,TBL-fc56ae904e01,Washing load influences the microplastic release from polyester fabrics,Urban Runoff,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2231,": 10 mg/ | Context: he tests performed with a washing load of about  0.88 kg (N. 6 T-shirts), 104 ± 10 mg/kg in the tests with a washing load of about",table_context_only_not_reverified,False,,,0.104,0.104,g/kg,104 ± 10 mg/kg,"performed with a washing load of about  0.88 kg (N. 6 T-shirts), 104 ± 10 mg/kg in the tests with a washing load of about",Textile_release,,0.001,True,,,polyester_washing_load,Textile_release::g/kg::polyester_washing_load,,,,,,,,,,,retain,104 +/- 10 mg/kg under a stated washing load,,,polyester_washing_load,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-00988,PATH-00988-Q1,104 +/- 10 mg/kg under a stated washing load,polyester_laundering_mass_per_kg,"Same synthetic polymer, release per textile mass and wash; washing conditions may differ",0.104,0.132,4,0.1249894058285045,True
PATH-01096-Q2,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Hydrological,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 584,", p = 0.002) 72.41% of microplastics identified as MP (n = 231) Average concentration of MP: 1.86 ± 0.32 items L-1  --- page_006 --- Sure, here is the",table_context_only_not_reverified,False,,,1860.0,1860.0,items/m3,1.86 ± 0.32 items L-1,"plastics identified as MP (n = 231) Average concentration of MP: 1.86 ± 0.32 items L-1  --- page_006 --- Sure, here is the",Hydrological_water_observation,,1000.0,True,,,wastewater_total_unspecified_stage,Hydrological_water_observation::items/m3::wastewater_total_unspecified_stage,,,,,,,,,,,retain,Explicit average MP concentration 1.86 +/- 0.32 items/L,,,wastewater_total_unspecified_stage,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-01096,PATH-01096-Q2,Explicit average MP concentration 1.86 +/- 0.32 items/L,,Unresolved comparability: retain within-document reference only,1860.0,1860.0,0,1860.0,False
PATH-01321-Q1,Atmospheric microplastic deposition in an urban environment and an evaluation of,TBL-41d7814e87cb,Atmospheric microplastic deposition in an urban environment and an evaluation of,Atmospheric,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 1311,"on: 575-1008 particles/m2/day [Results] 92% fibers; PET, PAN, PA dominant [Results] Particle size: 70% <100 um",table_context_only_not_reverified,False,,,575.0,1008.0,items/day/m2,575-1008 particles/m2/day,"on: 575-1008 particles/m2/day [Results] 92% fibers; PET, PAN, PA dominant [Results] Particle s",Atmospheric_flux,,1.0,False,,,unspecified,Atmospheric_flux::items/day/m2::unspecified,,,,,,,,,,,retain,Explicit 575-1008 particles/m2/day deposition range,,,unspecified,,loguniform_scenario_envelope_not_confidence_limits,literal_quantity_recovered_from_full_library_context,PATH-01321,PATH-01321-Q1,Explicit 575-1008 particles/m2/day deposition range,,Unresolved comparability: retain within-document reference only,761.3146524269712,761.3146524269712,0,761.3146524269712,False
PATH-01506-Q1,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP/Hydrological,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 649,(2018) reported a concentration of 1.0 ± 0.4 items L- 1 in the fina Value: 0.4 items  | Context: d 84% (Hann et al. 2018). Lares et al. (2018) reporte,table_context_only_not_reverified,False,,,1000.0,1000.0,items/m3,1.0 ± 0.4 items L- 1,(2018) reported a concentration of 1.0 ± 0.4 items L- 1 in the fina Value: 0.4 items  | Context: d 84% (Hann et al. 2018,Hydrological_effluent,,1000.0,True,,,treated_unspecified,Hydrological_effluent::items/m3::treated_unspecified,,,,,,,,,,,retain,Reported final wastewater concentration 1.0 +/- 0.4 items/L,,,treated_unspecified,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-01506,PATH-01506-Q1,Reported final wastewater concentration 1.0 +/- 0.4 items/L,,Unresolved comparability: retain within-document reference only,1000.0,795.0,0,795.0,False
PATH-01519-Q2,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,TBL-1b89eab2b93d,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 657,mmercial road (474 particles/L). The average microplastic concentration of all samples was 192.78 ± 132.72  particles/L. The comp Value: 132.72  parti,table_context_only_not_reverified,False,,,192780.0,192780.0,items/m3,192.78 ± 132.72  particles/L,es/L). The average microplastic concentration of all samples was 192.78 ± 132.72  particles/L. The comp Value: 132.72  parti,Urban_water_observation,,1000.0,True,,,road_runoff,Urban_water_observation::items/m3::road_runoff,,,,,,,,,,,retain,Mean MP concentration 192.78 +/- 132.72 particles/L; central value only,,,road_runoff,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-01519,PATH-01519-Q2,Mean MP concentration 192.78 +/- 132.72 particles/L; central value only,,Unresolved comparability: retain within-document reference only,192780.0,180330.0,0,180330.0,False
PATH-01531-Q1,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP/Hydrological,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::4. WWTP Removal Efficiencies::row 9,"centrations: 3.78 ± 0.48 items L-1 for INF, 1.38 ± 0.48 items L-1 for EFF Statistically significant removal rate: 63.41% (F-test = 12.509, p = 0.002)",table_context_only_not_reverified,False,,,3780.0,3780.0,items/m3,3.78 ± 0.48 items L-1,"centrations: 3.78 ± 0.48 items L-1 for INF, 1.38 ± 0.48 items L-1 for EFF Statistically significant",Hydrological_influent,,1000.0,True,,,total_MP,Hydrological_influent::items/m3::total_MP,,,,,,,,,,,retain,INF mean 3.78 +/- 0.48 items/L,,,total_MP,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-01531,PATH-01531-Q1,INF mean 3.78 +/- 0.48 items/L,,Unresolved comparability: retain within-document reference only,3780.0,2740.0,0,2740.0,False
PATH-01765-Q1,Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,TBL-7c043335d73c,Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,Urban Runoff,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2710,2.43 mg/ | Context: d in a significantly greater release of MFs compared to cycle four (x̅ = 45.57 ± 2.43 mg/kg) (Table S4; Figure 4). The trend of dec,table_context_only_not_reverified,False,,,0.04557,0.04557,g/kg,45.57 ± 2.43 mg/kg,ignificantly greater release of MFs compared to cycle four (x̅ = 45.57 ± 2.43 mg/kg) (Table S4; Figure 4). The trend of dec,Textile_release,,0.001,True,,,laundry_cycle,Textile_release::g/kg::laundry_cycle,,,,,,,,,,,retain,Cycle-four mean release 45.57 +/- 2.43 mg/kg,,,laundry_cycle,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-01765,PATH-01765-Q1,Cycle-four mean release 45.57 +/- 2.43 mg/kg,,Unresolved comparability: retain within-document reference only,0.04557,0.0849699999999999,0,0.0849699999999999,False
PATH-01788-Q2,Microplastic distributions in a domestic wastewater treatment plant Removal effi,TBL-f6e7aeb7febc,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP/Hydrological,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 5318,: 95.8%  | Context: entra- tion in the raw wastewater was reduced by nearly 24-fold to 2.7 MPs L-1 (95.8% reduction) using the “typical” mesh size ran,table_context_only_not_reverified,False,,,2700.0,2700.0,items/m3,2.7 MPs L-1,tra- tion in the raw wastewater was reduced by nearly 24-fold to 2.7 MPs L-1 (95.8% reduction) using the “typical” mesh size ran,Hydrological_water_observation,,1000.0,False,,,typical_mesh_treatment,Hydrological_water_observation::items/m3::typical_mesh_treatment,,,,,,,,,,,retain,Post-treatment 2.7 MPs/L under the explicitly typical mesh-size range,,,typical_mesh_treatment,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-01788,PATH-01788-Q2,Post-treatment 2.7 MPs/L under the explicitly typical mesh-size range,,Unresolved comparability: retain within-document reference only,2700.0,2700.0,0,2700.0,False
PATH-01843-Q1,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Hydrological,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 596,"ent of a Finish WWTP with a daily average flow of 10000 m3, and Yang et al. (2019) reported 0.59 ± 0.22 items L- 1 in the effluent from the largest w",table_context_only_not_reverified,False,,,590.0,590.0,items/m3,0.59 ± 0.22 items L- 1," daily average flow of 10000 m3, and Yang et al. (2019) reported 0.59 ± 0.22 items L- 1 in the effluent from the largest w",Hydrological_effluent,,1000.0,True,,,treated_unspecified,Hydrological_effluent::items/m3::treated_unspecified,,,,,,,,,,,retain,Reported effluent mean 0.59 +/- 0.22 items/L,,,treated_unspecified,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-01843,PATH-01843-Q1,Reported effluent mean 0.59 +/- 0.22 items/L,,Unresolved comparability: retain within-document reference only,590.0,795.0,0,795.0,False
PATH-01970-Q2,Washing load influences the microplastic release from polyester fabrics,TBL-fc56ae904e01,Washing load influences the microplastic release from polyester fabrics,Urban Runoff,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2252,"iquid detergent (DL), 420 ± 54 mg/kg in wash- ing trials performed with mild detergent (MDL); 437 ± 35 mg/kg when a combination of commercial liquid",table_context_only_not_reverified,False,,,0.437,0.437,g/kg,437 ± 35 mg/kg,4 mg/kg in wash- ing trials performed with mild detergent (MDL); 437 ± 35 mg/kg when a combination of commercial liquid,Textile_release,,0.001,True,,,polyester_washing_load,Textile_release::g/kg::polyester_washing_load,,,,,,,,,,,retain,437 +/- 35 mg/kg under a described detergent combination,,,polyester_washing_load,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-01970,PATH-01970-Q2,437 +/- 35 mg/kg under a described detergent combination,polyester_laundering_mass_per_kg,"Same synthetic polymer, release per textile mass and wash; washing conditions may differ",0.437,0.132,4,0.1249894058285045,True
PATH-02357-Q1,Wet and Dry Deposition Flux Measurements of Atmospheric Microplastic Particles i,TBL-f6f5cdb48de1,Wet and Dry Deposition Flux Measurements of Atmospheric Microplastic Particles i,Atmospheric,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 11080,al mass of deposition. Plastic wet deposition fluxes (DFs) were 10 ± 5 MPs m- 2 day- 1 and a Value: 70 % of | Context: two orders of magnitude [19]. T,table_context_only_not_reverified,False,,,10.0,10.0,items/day/m2,10 ± 5 MPs m- 2 day- 1,al mass of deposition. Plastic wet deposition fluxes (DFs) were 10 ± 5 MPs m- 2 day- 1 and a Value: 70 % of | Context: two orders of magnitude [19]. T,Atmospheric_flux,,1.0,True,,,wet,Atmospheric_flux::items/day/m2::wet,,,,,,,,,,,retain,Wet-deposition mean 10 +/- 5 MPs/m2/day; central value only,,,wet,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-02357,PATH-02357-Q1,Wet-deposition mean 10 +/- 5 MPs/m2/day; central value only,MP_deposition_count_wet,"Same deposition phase, count per area per day; location and collection protocols may differ",10.0,10.0,2,71.0,True
PATH-02500-Q1,Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,TBL-f525503745b9,Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Tire & Brake Wear,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::2. Tire & Brake Wear EF::row 2536,"Rural and roadside  runoff    PYR-GC/MS (benzothiazole, a  molecular marker for tyres)  average 2.5±1 mg/L  Lindfors et al., 2025  Road runoff",table_context_only_not_reverified,False,,,2.5,2.5,g/m3,2.5±1 mg/L,"YR-GC/MS (benzothiazole, a  molecular marker for tyres)  average 2.5±1 mg/L  Lindfors et al., 2025  Road runoff",Urban_water_observation,,1.0,True,,,road_runoff_TRWP,Urban_water_observation::g/m3::road_runoff_TRWP,,,,,,,,,,,retain,Average 2.5 +/- 1 mg/L based on a tyre molecular marker; TRWP proxy,,,road_runoff_TRWP,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-02500,PATH-02500-Q1,Average 2.5 +/- 1 mg/L based on a tyre molecular marker; TRWP proxy,road_runoff_TRWP_mass,"Explicit road-runoff tire/road-wear mass concentration; a marker-based proxy, not dissolved chemicals",2.5,2.5,2,2.040569415042095,True
PATH-03582-Q1,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP/Hydrological,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 618,slie et al. 2017); 90.3% (Bayo et al. 2020c); Value: 64.4%  | Context: of removal percentages; i.e. 53.6% (Lv et al. 2019); 57% (Akarsu et al. 2020);,table_context_only_not_reverified,False,,,0.0969999999999999,0.0969999999999999,fraction,90.3%,slie et al. 2017); 90.3% (Bayo et al. 2020c); Value: 64.4%  | Context: of removal percent,Hydrological_transmission,,0.01,False,,,literature_total_removal,Hydrological_transmission::fraction::literature_total_removal,,,,,,,,,,,retain,Reported 90.3% removal in a cited study; clustered under the collected document,,,literature_total_removal,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-03582,PATH-03582-Q1,Reported 90.3% removal in a cited study; clustered under the collected document,,Unresolved comparability: retain within-document reference only,0.0969999999999999,0.0969999999999999,0,0.0969999999999999,False
PATH-03822-Q1,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP/Hydrological,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::4. WWTP Removal Efficiencies::row 25,"oncentrations of 2.74 ± 0.49 MP L-1 in the influent and 0.98 ± 0.27 MP L-1 in effluent samples. The removal rate was 64.26%, within the average retent",table_context_only_not_reverified,False,,,2740.0,2740.0,items/m3,2.74 ± 0.49 MP L-1,oncentrations of 2.74 ± 0.49 MP L-1 in the influent and 0.98 ± 0.27 MP L-1 in effluent samples. The ,Hydrological_influent,,1000.0,True,,,total_MP,Hydrological_influent::items/m3::total_MP,,,,,,,,,,,retain,Explicit influent mean 2.74 +/- 0.49 MPs/L; correct the old broad effluent match,,,total_MP,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-03822,PATH-03822-Q1,Explicit influent mean 2.74 +/- 0.49 MPs/L; correct the old broad effluent match,,Unresolved comparability: retain within-document reference only,2740.0,2740.0,0,2740.0,False
PATH-03822-Q2,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP/Hydrological,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::4. WWTP Removal Efficiencies::row 25,"oncentrations of 2.74 ± 0.49 MP L-1 in the influent and 0.98 ± 0.27 MP L-1 in effluent samples. The removal rate was 64.26%, within the average retent",table_context_only_not_reverified,False,,,980.0,980.0,items/m3,0.98 ± 0.27 MP L-1,"oncentrations of 2.74 ± 0.49 MP L-1 in the influent and 0.98 ± 0.27 MP L-1 in effluent samples. The removal rate was 64.26%, within the ave",Hydrological_effluent,,1000.0,True,,,total_MP,Hydrological_effluent::items/m3::total_MP,,,,,,,,,,,retain,Explicit effluent mean 0.98 +/- 0.27 MPs/L,,,total_MP,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-03822,PATH-03822-Q2,Explicit effluent mean 0.98 +/- 0.27 MPs/L,,Unresolved comparability: retain within-document reference only,980.0,1180.0,0,1180.0,False
PATH-03932-Q1,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,TBL-1b89eab2b93d,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2464,"rticles/ | Context: microplastics  was found in the sample from a residential road, which was 142 ± 111.04 particles/L. The comparison of  microplasti",table_context_only_not_reverified,False,,,142000.0,142000.0,items/m3,142 ± 111.04 particles/L,"tics  was found in the sample from a residential road, which was 142 ± 111.04 particles/L. The comparison of  microplasti",Urban_water_observation,,1000.0,True,,,road_runoff,Urban_water_observation::items/m3::road_runoff,,,,,,,,,,,retain,Residential-road mean 142 +/- 111.04 particles/L,,,road_runoff,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-03932,PATH-03932-Q1,Residential-road mean 142 +/- 111.04 particles/L,,Unresolved comparability: retain within-document reference only,142000.0,180330.0,0,180330.0,False
PATH-04537-Q1,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,TBL-1b89eab2b93d,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Atmospheric,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1038,"average concentration of microplastics was found in the sample  from a highway, which was 180.33 ± 97.35 particles/L, and the lowest average concentra",table_context_only_not_reverified,False,,,180330.0,180330.0,items/m3,180.33 ± 97.35 particles/L,"microplastics was found in the sample  from a highway, which was 180.33 ± 97.35 particles/L, and the lowest average concentra",Urban_water_observation,,1000.0,True,,,road_runoff,Urban_water_observation::items/m3::road_runoff,,,,,,,,,,,retain,Highway mean 180.33 +/- 97.35 particles/L,,,road_runoff,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-04537,PATH-04537-Q1,Highway mean 180.33 +/- 97.35 particles/L,,Unresolved comparability: retain within-document reference only,180330.0,180330.0,0,180330.0,False
PATH-04762-Q4,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Hydrological,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 608,"es: 1.33 and 6.37 items L-1 for INF, 0.10 and 7.00 items L-1 for EFF Average concentrations: 3.78 ± 0.48 items L-1 for INF, 1.38 ± 0.48 items L-1 for",table_context_only_not_reverified,False,,,1380.0,1380.0,items/m3,1.38 ± 0.48 items L-1,"1 for EFF Average concentrations: 3.78 ± 0.48 items L-1 for INF, 1.38 ± 0.48 items L-1 for",Hydrological_effluent,,1000.0,True,,,total_MP,Hydrological_effluent::items/m3::total_MP,,,,,,,,,,,retain,EFF mean 1.38 +/- 0.48 items/L,,,total_MP,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-04762,PATH-04762-Q4,EFF mean 1.38 +/- 0.48 items/L,,Unresolved comparability: retain within-document reference only,1380.0,1180.0,0,1180.0,False
PATH-05361-Q1,Microplastic distributions in a domestic wastewater treatment plant Removal effi,TBL-f6e7aeb7febc,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP/Hydrological,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 5303,st MPs removed by the secondary stage and a mean effluent concentration of 1.97 MPs L-1 after Value: 74%  | Context: in treated effluent compared with t,table_context_only_not_reverified,False,,,1970.0,1970.0,items/m3,1.97 MPs L-1,oved by the secondary stage and a mean effluent concentration of 1.97 MPs L-1 after Value: 74%  | Context: in treated effluent compared with t,Hydrological_effluent,,1000.0,False,,,secondary,Hydrological_effluent::items/m3::secondary,,,,,,,,,,,retain,Mean secondary effluent 1.97 MPs/L,,,secondary,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-05361,PATH-05361-Q1,Mean secondary effluent 1.97 MPs/L,,Unresolved comparability: retain within-document reference only,1970.0,1970.0,0,1970.0,False
PATH-05506-Q1,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Hydrological,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 580,solated from wastewater samples Average concentration: 2.58 ± 0.40 items L-1 Minimum concentration: 1.33 items L-1 Maximum concentration: 6.37 items L,table_context_only_not_reverified,False,,,2580.0,2580.0,items/m3,2.58 ± 0.40 items L-1,solated from wastewater samples Average concentration: 2.58 ± 0.40 items L-1 Minimum concentration: 1.33 items L-1 Maximum concentration: 6.3,Hydrological_influent,,1000.0,True,,,total_MP,Hydrological_influent::items/m3::total_MP,,,,,,,,,,,retain,"Mean 2.58 +/- 0.40 items/L recovered, not adjacent minimum 1.33",,,total_MP,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-05506,PATH-05506-Q1,"Mean 2.58 +/- 0.40 items/L recovered, not adjacent minimum 1.33",,Unresolved comparability: retain within-document reference only,2580.0,2740.0,0,2740.0,False
PATH-05619-Q1,The influence of plastic mulch degradation on microplastic contamination in agri,TBL-1dae162eea8e,The influence of plastic mulch degradation on microplastic contamination in agri,Agricultural,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::3. Agricultural & Area EF::row 2859,"as  265  ±  43.59  particles  kg-1.     --- Page 5 --- Azima et al.  SAINS TANAH – Journal of Soil Science and Agroclimatology, 2 Value: 57.74 particl",table_context_only_not_reverified,False,,,265.0,265.0,items/kg,265  ±  43.59  particles  kg-1,as  265  ±  43.59  particles  kg-1.     --- Page 5 --- Azima et al.  SAINS TANAH – Journal of Soil ,Agricultural_soil_observation,,1.0,True,,,mulch_soil,Agricultural_soil_observation::items/kg::mulch_soil,,,,,,,,,,,retain,Mean soil MP concentration 265 +/- 43.59 particles/kg,,,mulch_soil,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-05619,PATH-05619-Q1,Mean soil MP concentration 265 +/- 43.59 particles/kg,,Unresolved comparability: retain within-document reference only,265.0,360.0,0,360.0,False
PATH-05948-Q1,Washing load influences the microplastic release from polyester fabrics,TBL-fc56ae904e01,Washing load influences the microplastic release from polyester fabrics,Urban Runoff,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2226,"eleased in the washing tests performed using a  washing load of about 0.15 kg (N. 1 T-shirt), 187 ± 21 mg/kg in the tests performed with a washing loa",table_context_only_not_reverified,False,,,0.187,0.187,g/kg,187 ± 21 mg/kg,"performed using a  washing load of about 0.15 kg (N. 1 T-shirt), 187 ± 21 mg/kg in the tests performed with a washing loa",Textile_release,,0.001,True,,,polyester_washing_load,Textile_release::g/kg::polyester_washing_load,,,,,,,,,,,retain,187 +/- 21 mg/kg for a described washing load,,,polyester_washing_load,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-05948,PATH-05948-Q1,187 +/- 21 mg/kg for a described washing load,polyester_laundering_mass_per_kg,"Same synthetic polymer, release per textile mass and wash; washing conditions may differ",0.187,0.132,4,0.1249894058285045,True
PATH-06237-Q1,Atmospheric microplastic deposition in an urban environment and an evaluation of,TBL-41d7814e87cb,Atmospheric microplastic deposition in an urban environment and an evaluation of,Atmospheric,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1031,rticles/ | Context: e of synthetic fibres and non- fibrous microplastics combined (total) was 771 ± 167 particles/m2/d (mean ± SD) (Fig. 1C). Fig. S2,table_context_only_not_reverified,False,,,771.0,771.0,items/day/m2,771 ± 167 particles/m2/d,hetic fibres and non- fibrous microplastics combined (total) was 771 ± 167 particles/m2/d (mean ± SD) (Fig. 1C). Fig. S2,Atmospheric_flux,,1.0,True,,,total_synthetic,Atmospheric_flux::items/day/m2::total_synthetic,,,,,,,,,,,retain,Mean total synthetic deposition 771 +/- 167 particles/m2/day,,,total_synthetic,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-06237,PATH-06237-Q1,Mean total synthetic deposition 771 +/- 167 particles/m2/day,,Unresolved comparability: retain within-document reference only,771.0,771.0,0,771.0,False
PATH-06976-Q1,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP/Hydrological,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 672,"ms L- 1) to EFF (0.92  ± 0.26 items L- 1) (F Value: 0.47 items  | Context: ow removal efficiency of 56.16%, also significantly decreasing from INF (2.",table_context_only_not_reverified,False,,,920.0,920.0,items/m3,0.92  ± 0.26 items L- 1,ms L- 1) to EFF (0.92  ± 0.26 items L- 1) (F Value: 0.47 items  | Context: ow removal efficiency of 56.16,Hydrological_effluent,,1000.0,True,,,fiber_component,Hydrological_effluent::items/m3::fiber_component,,,,,,,,,,,retain,EFF mean 0.92 +/- 0.26 items/L adjacent to fiber removal results,,,fiber_component,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-06976,PATH-06976-Q1,EFF mean 0.92 +/- 0.26 items/L adjacent to fiber removal results,,Unresolved comparability: retain within-document reference only,920.0,920.0,0,920.0,False
PATH-07739-Q1,The influence of plastic mulch degradation on microplastic contamination in agri,TBL-1dae162eea8e,The influence of plastic mulch degradation on microplastic contamination in agri,Agricultural,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::8. Environmental Concentrations::row 1389,"articles  | Context: degradation,  resulting in higher microplastic concentrations in Lombok (455 ± 57.74 particles kg-1)  compared to Bogor (265 ± 43",table_context_only_not_reverified,False,,,455.0,455.0,items/kg,455 ± 57.74 particles kg-1,"ion,  resulting in higher microplastic concentrations in Lombok (455 ± 57.74 particles kg-1)  compared to Bogor (265 ± 43",Agricultural_soil_observation,,1.0,True,,,mulch_soil,Agricultural_soil_observation::items/kg::mulch_soil,,,,,,,,,,,retain,Lombok mean soil MP concentration 455 +/- 57.74 particles/kg,,,mulch_soil,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-07739,PATH-07739-Q1,Lombok mean soil MP concentration 455 +/- 57.74 particles/kg,,Unresolved comparability: retain within-document reference only,455.0,360.0,0,360.0,False
