text_fp,pathway,vmin,vmax,unit,paper,sheet_short,source_row_id,paper_as_collected,pathway_as_collected,value_min,value_max,unit_as_collected,source_sheet_as_collected,context_status,restored_context,restored_paper,restored_pathway,restored_unit,restored_value_min,restored_value_max,group_original_value_pairs_count,group_units_count,collapsed_values_match_actual_pair,text_locator,context_source_table,evidence_provenance,v4_eligible_context_record,ineligibility_reason,Text_fingerprint,Source_title,Source_URL,Local_PDF_context_location,Verification_scope,record_id,screening_status,source_fraction_review_flag,process_review_tags,used_as_likelihood_observation,likelihood_status
a715ed479764592e3e169da5790ed107,Urban Runoff,46.0,46.0,,Domestic laundry and microfiber pollution Exploring fiber sh,Generic Parameters & Ranges,a715ed479764592e3e169da5790ed107,Domestic laundry and microfiber pollution Exploring fiber sh,Urban Runoff,46.0,46.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"ue: 46%  | Context: tion options for the home, with retention of up to 90% for polyester fibers and 46% for nylon fibers. Our observation of a > 850-f",Domestic laundry and microfiber pollution Exploring fiber sh,Urban Runoff,,46.0,46.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 2819,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-10368,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
ac11d2b7c128c8b1327eb897ff75e991,Agricultural,50.0,260.0,kg/h,Agricultural Plastic Pollution in China Generation of Plasti,Generic Parameters & Ranges,ac11d2b7c128c8b1327eb897ff75e991,Agricultural Plastic Pollution in China Generation of Plasti,Agricultural,50.0,260.0,kg/h,Generic Parameters & Ranges,context_restored_exact_fingerprint,[Results] China uses 1.5 million tonnes plastic mulch/year (68% of global) [Results] Mulch residue: 50-260 kg/ha in Chinese fields; fragmentation rate,Agricultural Plastic Pollution in China Generation of Plasti,Agricultural,kg/h,50.0,260.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 11113,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,,,,,,PATH-10661,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
ade30d7d9766a82eaf503a3951a67139,Atmospheric,5.0,15.0,particles/m2,Wet and Dry Deposition Flux Measurements of Atmospheric Microplastic Particles i,Generic Parameters & Ranges,ade30d7d9766a82eaf503a3951a67139,Wet and Dry Deposition Flux Measurements of Atmospheric Microplastic Particles i,Atmospheric,5.0,15.0,particles/m2,Generic Parameters & Ranges,context_restored_exact_fingerprint,preprint] Central Germany MP deposition [Results] Wet deposition: 20-60 particles/L rainwater; Dry: 5-15 particles/m2/day [Results] Annual MP depositi,Wet and Dry Deposition Flux Measurements of Atmospheric Microplastic Particles i,Atmospheric,particles/m2,5.0,15.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 13820,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,,,,,,PATH-10759,structural_candidate_not_parameter_verified,False,deposition,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
b37d7a031a436a81d025c6449fc0bf13,Tire & Brake Wear,15.9,15.9,L,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",WWTP Concentrations & Loads,b37d7a031a436a81d025c6449fc0bf13,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",Tire & Brake Wear,15.9,15.9,L,WWTP Concentrations & Loads,context_restored_exact_fingerprint,rticles/ | Context: every sample (except rain garden-ﬁltered eﬄuent) with concentrations as high as 15.9 particles/L (Table S9). On the basis of our ﬁ,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",Tire & Brake Wear,L,15.9,15.9,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 798,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,b37d7a031a436a81d025c6449fc0bf13,"Urban Stormwater Runoff: A Major Pathway for Anthropogenic Particles, Black Rubbery Fragments, and Other Types of MPs",https://doi.org/10.1021/acsestwater.1c00017,Urban Stormwater Runoff A Major Pathway for Anthro.pdf; PDF page(s) 7,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-11104,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
b38d2b24b8fa135854d4fae6fa9a5e34,WWTP/Hydrological,73.0,73.0,,Microplastic distributions in a domestic wastewater treatmen,Generic Parameters & Ranges,b38d2b24b8fa135854d4fae6fa9a5e34,Microplastic distributions in a domestic wastewater treatmen,WWTP/Hydrological,73.0,73.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"after secondary and tertiary treatment processes, indicating poor removal of fragments. Film Value: 73%  | Context: nstituted 25% of MPs in the raw wa",Microplastic distributions in a domestic wastewater treatmen,WWTP/Hydrological,,73.0,73.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 5362,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-11107,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
b4129ef2765f0e15f2d327f605187594,Agricultural,1837.0,1837.0,kg,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Environmental Concentrations,b4129ef2765f0e15f2d327f605187594,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Agricultural,1837.0,1837.0,kg,Environmental Concentrations,context_restored_exact_fingerprint,"items  | Context: tionwide  survey  showed  an  average  MP  (size  not reported)  abundance  of  1837  items  kg−1 across  109  Chinese cities[23],",Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Agricultural,kg,1837.0,1837.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::8. Environmental Concentrations::row 1293,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,b4129ef2765f0e15f2d327f605187594,Accumulation of soil microplastics and phthalate esters in nine typical Chinese croplands using plastic mulch film,https://doi.org/10.15302/j-fase-2025660,Accumulation of soil microplastics and phthalate e.pdf; PDF page(s) 7,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-11136,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
b4d70b146c9089167259da6a50e37de3,Tire & Brake Wear,99.0,99.0,,Tyre Wear Particles Emissions and Distribution in Soil and S,Generic Parameters & Ranges,b4d70b146c9089167259da6a50e37de3,Tyre Wear Particles Emissions and Distribution in Soil and S,Tire & Brake Wear,99.0,99.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"(TWP)"": ""1.6–20 µm"",   ""TWP < 500 µm"": ""quantified at all depths"",   ""Retention Efficiencies"": ""93–99%"",   ""Vegetation Influence"": ""preferential flow",Tyre Wear Particles Emissions and Distribution in Soil and S,Tire & Brake Wear,,99.0,99.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 10789,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-11186,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
b792aecbaf721e5c39d0765273586a1c,Tire & Brake Wear,10.0,10.0,,Review of Tire Wear Emissions,Generic Parameters & Ranges,b792aecbaf721e5c39d0765273586a1c,Review of Tire Wear Emissions,Tire & Brake Wear,10.0,10.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,] TWP: 0.5-10 mg/km/vehicle depending on vehicle type [Results] Global TWP: 0.5-1.5 kg/capita/year; 10% reaches estuaries [Results] 50% of TWP deposit,Review of Tire Wear Emissions,Tire & Brake Wear,,10.0,10.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 8683,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-11366,missing_or_ambiguous_unit,False,deposition,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
b8b7b2b9370a23b29ab7b50dbfd0179d,Atmospheric,50.0,50.0,,Atmospheric Deposition of Microplastics in South Central Appalachia in the Unite,Atmospheric Deposition,b8b7b2b9370a23b29ab7b50dbfd0179d,Atmospheric Deposition of Microplastics in South Central Appalachia in the Unite,Atmospheric,50.0,50.0,,Atmospheric Deposition,context_restored_exact_fingerprint,ION (Claude) === [2024 ACS ES&T Air] Appalachia atmospheric MP [Results] Appalachian deposition: 10-50 particles/m2/day [Results] Remote forested site,Atmospheric Deposition of Microplastics in South Central Appalachia in the Unite,Atmospheric,,50.0,50.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1067,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-11439,missing_or_ambiguous_unit,False,deposition,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
c01b20b41d4a4d3f0405db93acd5ba02,WWTP Hydrological,0.19,0.19,L,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Concentrations & Loads,c01b20b41d4a4d3f0405db93acd5ba02,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Hydrological,0.19,0.19,L,WWTP Concentrations & Loads,context_restored_exact_fingerprint,t ﬁ- bers with a diameter < 20 μm are the MPs fraction th Value: 0.44 particles  | Context: step to 0.19 particles L−1 (from 98.5% to 98.9%) using the,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Hydrological,L,0.19,0.19,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 670,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,c01b20b41d4a4d3f0405db93acd5ba02,"Microplastic distributions in a domestic wastewater treatment plant: Removal efficiency, seasonal variation and influence of sampling technique",https://doi.org/10.1016/j.scitotenv.2020.141880,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-11896,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
c24e6394245cf1f016b70516ee31c777,Atmospheric,600.0,600.0,,Atmospheric transport and deposition of microplastics in a remote mountain catch,Atmospheric Deposition,c24e6394245cf1f016b70516ee31c777,Atmospheric transport and deposition of microplastics in a remote mountain catch,Atmospheric,600.0,600.0,,Atmospheric Deposition,context_restored_exact_fingerprint,"22-62 fibres/m²/day, 2-355 MP/m²/day, 11, 12, 35.  --- page_010 --- -2 hours (0.1 m/s settling velocity for 600 m a.g.l.) 600 m a.g.l. >2 m/s 28 km no",Atmospheric transport and deposition of microplastics in a remote mountain catch,Atmospheric,,600.0,600.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1107,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-12032,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
c84a3b5dea40f5a7b2902a42f16ef45a,Urban Runoff,103.0,103.0,mg/kg,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Transport & Delivery Coeffic,c84a3b5dea40f5a7b2902a42f16ef45a,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,103.0,103.0,mg/kg,Transport & Delivery Coeffic,context_restored_exact_fingerprint,s the non-mechanically-treated cotton-polyester (50%/50%) jersey exhibited intermediate shed- ding (103 mg kg-1 of textile per wash). Fiber shedding f,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,mg/kg,103.0,103.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2706,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,c84a3b5dea40f5a7b2902a42f16ef45a,Domestic laundry and microfiber pollution: Exploring fiber shedding from consumer apparel textiles,https://doi.org/10.1371/journal.pone.0250346,Domestic laundry and microfiber pollution Explorin.pdf; PDF page(s) 9,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-12405,structural_candidate_not_parameter_verified,False,release,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
cf4569f55511ab85f47cdeb0e8087d0c,WWTP/Hydrological,64.4,64.4,,Assessment of Microplastics in a Municipal Wastewater Treatm,Generic Parameters & Ranges,cf4569f55511ab85f47cdeb0e8087d0c,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,64.4,64.4,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"et al. 2020); 64.4% (Liu et al. 2019), 72% (Leslie et al. 2017); 90.3% (Bayo et al. 2020c); Value: 64.4%  | Context: of removal percentages; i.e. 53.6",Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,,64.4,64.4,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 617,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-12842,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
d302c3c432b9f476ea9c1f480d2f262a,WWTP Hydrological,0.66,0.66,,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Removal Efficiencies,d302c3c432b9f476ea9c1f480d2f262a,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Hydrological,0.66,0.66,,WWTP Removal Efficiencies,context_restored_exact_fingerprint,"he microplastic content in both INF and EFF of “La Aljorra” WWTP. [Page 7 ---, keyword: removal efficiency] decrease from INF (0.66 ± 0.14 items L− 1)",Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Hydrological,,0.66,0.66,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::4. WWTP Removal Efficiencies::row 1669,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-13058,missing_or_ambiguous_unit,False,wastewater;removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
d6da2858e018bb72ffc80ab016926d44,WWTP Hydrological,0.44,0.44,L,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Concentrations & Loads,d6da2858e018bb72ffc80ab016926d44,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Hydrological,0.44,0.44,L,WWTP Concentrations & Loads,context_restored_exact_fingerprint,articles  | Context: step to 0.19 particles L−1 (from 98.5% to 98.9%) using the “typical” range and 0.44 particles L−1 (from 97.2 to 98.9%) using the,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Hydrological,L,0.44,0.44,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 671,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,d6da2858e018bb72ffc80ab016926d44,"Microplastic distributions in a domestic wastewater treatment plant: Removal efficiency, seasonal variation and influence of sampling technique",https://doi.org/10.1016/j.scitotenv.2020.141880,Microplastic distributions in a domestic wastewate.pdf; PDF page(s) 5,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-13307,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
e4081e2b08e4e034ae8beaf61bc08d04,Atmospheric,98.0,98.0,,Atmospheric microplastic deposition in an urban environment,Generic Parameters & Ranges,e4081e2b08e4e034ae8beaf61bc08d04,Atmospheric microplastic deposition in an urban environment,Atmospheric,98.0,98.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"ue: 98%  | Context: red for the current study, deposition is approximately 718 microplastics/m2/d, (98% fi- brous). This is considerably higher than f",Atmospheric microplastic deposition in an urban environment,Atmospheric,,98.0,98.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 1287,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-14088,missing_or_ambiguous_unit,False,deposition,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
e4fddaf56a62f15a82743cd61fcec3c1,WWTP/Hydrological,90.0,90.0,,Assessment of Microplastics in a Municipal Wastewater Treatm,Generic Parameters & Ranges,e4fddaf56a62f15a82743cd61fcec3c1,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,90.0,90.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"N (Claude) === [2021 preprint] WWTP tertiary treatment, Spain [Results] MP removal: 64.26% overall; 90% particulate, 56% fiber [Results] 16 million MP",Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,,90.0,90.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 876,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-14158,missing_or_ambiguous_unit,False,wastewater;removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
e714b294a0cb2df3b13c7e64d4b10ee8,Tire & Brake Wear,0.012,0.012,g/km,Measurement of airborne concentrations of tire and road wear particles in urban,Tire & Brake Wear EF,e714b294a0cb2df3b13c7e64d4b10ee8,Measurement of airborne concentrations of tire and road wear particles in urban,Tire & Brake Wear,0.012,0.012,g/km,Tire & Brake Wear EF,context_restored_exact_fingerprint,"Average exposure': '0.16 μg m^-3', 'Maximum exposure': '0.70 μg m^-3', 'Tread PM10 emission rate': '0.012 g km^-1'}  --- Page 8 --- {'199': 'Klimont,",Measurement of airborne concentrations of tire and road wear particles in urban,Tire & Brake Wear,g/km,0.012,0.012,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::2. Tire & Brake Wear EF::row 3110,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,e714b294a0cb2df3b13c7e64d4b10ee8,"Measurement of airborne concentrations of tire and road wear particles in urban and rural areas of France, Japan, and the United States",https://doi.org/10.1016/j.atmosenv.2013.01.040,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-14286,structural_candidate_not_parameter_verified,False,release,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
f16a5932aa38bd523d018b0d581fe55a,Agricultural,90.0,90.0,,Catchment-scale mechanistic predictions of microplastic tran,Generic Parameters & Ranges,f16a5932aa38bd523d018b0d581fe55a,Catchment-scale mechanistic predictions of microplastic tran,Agricultural,90.0,90.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"""Error factors"": [""below 2"", ""below 10""],   ""Contribution of terrestrial sources"": [""between 64 and 90%""],   ""Retained microplastic inputs"": [""between",Catchment-scale mechanistic predictions of microplastic tran,Agricultural,,90.0,90.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 1840,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-14932,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
f28ce1f84071187cd58d72341b7060e7,WWTP Hydrological,3.33,3.33,L,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Concentrations & Loads,f28ce1f84071187cd58d72341b7060e7,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Hydrological,3.33,3.33,L,WWTP Concentrations & Loads,context_restored_exact_fingerprint,and maximum values for INF: 0.65 and 6.37 items L⁻¹ - Minimum and maximum values for EFF: 0.17 and 3.33 items L⁻¹ - Removal rate for all microplastic,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Hydrological,L,3.33,3.33,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 612,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,f28ce1f84071187cd58d72341b7060e7,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Tertiary Treatment: Removal Efficiencies and Loading per Day into the Environment,https://doi.org/10.21203/RS.3.RS-258840/V1,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-15003,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
ff260d8fdafbbb53d018433d1aa5212d,WWTP/Hydrological,62.7,62.7,,Assessment of Microplastics in a Municipal Wastewater Treatm,Generic Parameters & Ranges,ff260d8fdafbbb53d018433d1aa5212d,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,62.7,62.7,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"proved to be similar to that reported by Tang et al. (2020) in two WWPTs located in Wuhan (China), 62.7% and 66.1%. The removal rate for FB (56.16%) w",Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,,62.7,62.7,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 686,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-15743,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
fff1b780573afc1930c1c777bbc2c5e9,WWTP/Hydrological,53.83,53.83,,Assessment of Microplastics in a Municipal Wastewater Treatm,Generic Parameters & Ranges,fff1b780573afc1930c1c777bbc2c5e9,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,53.83,53.83,,Generic Parameters & Ranges,context_restored_exact_fingerprint,".7% and 66.1%. The removal rate for FB (56.16%) was similar to that reported in our previous study (53.83%) (Bayo et al. [Page 9 ---, keyword: removal",Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,,53.83,53.83,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 689,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-15802,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
04c46f6a36fdbdffbebc02f1a16e1d3c,Atmospheric,343.1,343.1,,Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric Deposition Fluxe,04c46f6a36fdbdffbebc02f1a16e1d3c,Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric,343.1,343.1,,Atmospheric Deposition Fluxe,context_restored_exact_fingerprint,"31.4 particles/m2/day in the beech/ oak forest, 512.0 particles/m2/day in the Douglas ﬁr forest and 343.1 particles/m2/day in the open ﬁeld. During the sampling period, a me- dian number of 275.0 microplastics/m2/day was found considering all sampling sites together. To determine whether the abundan",Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric,,343.1,343.1,1,0,yes,pathway_parameters_STRUCTURED.xlsx::7. Atmospheric Deposition Fluxe::row 18,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-15899,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
05400c2ee3b7fa241b946fe639226652,Urban Runoff,101.0,728.0,g/G,Washing load influences the microplastic release from polyester fabrics,Generic Parameter Ranges & ,05400c2ee3b7fa241b946fe639226652,Washing load influences the microplastic release from polyester fabrics,Urban Runoff,101.0,728.0,g/G,Generic Parameter Ranges & ,context_restored_exact_fingerprint,"Belzagui et al.36 Acrylic-polyamide, polyester-elastane, polyester garments 560 MF/g 175 MF/g 74 g 101–728 g Galvão et al.35 Cotton, polyester, polyamide, viscose, elastane, acrylic 1842–6259 MF/g 1.83–5.57 kg Present work 100% polyester T-shirts 401–76 mg/kg (4.8 × 106 kg−1–1.0 × 106 kg−1) 0.15–2.5",Washing load influences the microplastic release from polyester fabrics,Urban Runoff,g/G,101.0,728.0,1,1,yes,pathway_parameters_STRUCTURED.xlsx::14. Generic Parameter Ranges & ::row 931,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,,,,,,PATH-15912,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
14687bea08e6d785362f943752d96b23,Urban Runoff,173.0,173.0,mg/kg,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Generic Parameter Ranges & ,14687bea08e6d785362f943752d96b23,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,173.0,173.0,mg/kg,Generic Parameter Ranges & ,context_restored_exact_fingerprint,"s emerged from our study. Fiber shedding was generally higher in the polyes- ter (mean ± SD = 161 ± 173 mg kg-1 of textile washed, n = 18) and natural (165 ± 44 mg kg-1 of textile washed, n = 4) material categories, in contrast to nylon materials which had ~ six fold lower fiber shedding masses (27",Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,mg/kg,173.0,173.0,1,1,yes,pathway_parameters_STRUCTURED.xlsx::14. Generic Parameter Ranges & ::row 261,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,14687bea08e6d785362f943752d96b23,Domestic laundry and microfiber pollution: Exploring fiber shedding from consumer apparel textiles,https://doi.org/10.1371/journal.pone.0250346,Domestic laundry and microfiber pollution Explorin.pdf; PDF page(s) 8,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-16187,structural_candidate_not_parameter_verified,False,release,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
