Source_lake_row,Lake_lon,Lake_lat,OSM_locations_25km,Nearest_OSM_km,Nearest_OSM_lon,Nearest_OSM_lat,Nearest_OSM_name,Nearest_OSM_tags,OSM_source_region
492045,28.841275,64.666776,1,16.694631,28.49214931,64.65992693,NA,"aquaculture=fish, landuse=aquaculture, source=MML Orthofoto",europe
492054,28.606609,64.644714,1,5.726696,28.49214931,64.65992693,NA,"aquaculture=fish, landuse=aquaculture, source=MML Orthofoto",europe
492056,28.358546,64.643517,1,6.641693,28.49214931,64.65992693,NA,"aquaculture=fish, landuse=aquaculture, source=MML Orthofoto",europe
492065,25.94711,64.633875,1,21.010769,26.00547554,64.82067319,Kalanviljelylaitos,"landuse=aquaculture, name=Kalanviljelylaitos",europe
492066,29.005472,64.628891,1,24.780396,28.49214931,64.65992693,NA,"aquaculture=fish, landuse=aquaculture, source=MML Orthofoto",europe
492068,28.757859,64.620555,1,13.440299,28.49214931,64.65992693,NA,"aquaculture=fish, landuse=aquaculture, source=MML Orthofoto",europe
492075,28.745117,64.602841,1,13.669972,28.49214931,64.65992693,NA,"aquaculture=fish, landuse=aquaculture, source=MML Orthofoto",europe
492076,28.416201,64.598554,1,7.746727,28.49214931,64.65992693,NA,"aquaculture=fish, landuse=aquaculture, source=MML Orthofoto",europe
492077,28.795167,64.596779,1,16.112719,28.49214931,64.65992693,NA,"aquaculture=fish, landuse=aquaculture, source=MML Orthofoto",europe
492093,28.657018,64.55793,1,13.841195,28.49214931,64.65992693,NA,"aquaculture=fish, landuse=aquaculture, source=MML Orthofoto",europe
492099,28.227261,64.531345,1,19.141583,28.49214931,64.65992693,NA,"aquaculture=fish, landuse=aquaculture, source=MML Orthofoto",europe
492101,28.111458,64.522052,1,23.848034,28.49214931,64.65992693,NA,"aquaculture=fish, landuse=aquaculture, source=MML Orthofoto",europe
492106,28.657675,64.50402,1,19.105222,28.49214931,64.65992693,NA,"aquaculture=fish, landuse=aquaculture, source=MML Orthofoto",europe
492113,39.992708,64.4887,1,21.458675,39.54707569,64.47839691,Солзенский производственно-экспериментальный лососевый завод,"landuse=aquaculture, name=Солзенский производственно-экспериментальный лососевый завод",europe
492114,39.926193,64.487603,1,18.258829,39.54707569,64.47839691,Солзенский производственно-экспериментальный лососевый завод,"landuse=aquaculture, name=Солзенский производственно-экспериментальный лососевый завод",europe
492117,39.874744,64.479282,1,15.75873,39.54707569,64.47839691,Солзенский производственно-экспериментальный лососевый завод,"landuse=aquaculture, name=Солзенский производственно-экспериментальный лососевый завод",europe
492123,39.188282,64.454422,1,17.468837,39.54707569,64.47839691,Солзенский производственно-экспериментальный лососевый завод,"landuse=aquaculture, name=Солзенский производственно-экспериментальный лососевый завод",europe
492125,28.326982,64.451914,1,24.505924,28.49214931,64.65992693,NA,"aquaculture=fish, landuse=aquaculture, source=MML Orthofoto",europe
492126,29.536862,64.442976,1,16.115071,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492131,29.283058,64.421084,1,18.602328,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492132,29.523958,64.420298,1,13.61821,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492156,29.132292,64.338637,1,20.425196,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492160,39.913542,64.332291,1,24.033208,39.54707569,64.47839691,Солзенский производственно-экспериментальный лососевый завод,"landuse=aquaculture, name=Солзенский производственно-экспериментальный лососевый завод",europe
492162,29.309326,64.325339,1,11.755324,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492164,29.836458,64.314888,1,14.259368,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492167,39.605208,64.309451,1,19.042301,39.54707569,64.47839691,Солзенский производственно-экспериментальный лососевый завод,"landuse=aquaculture, name=Солзенский производственно-экспериментальный лососевый завод",europe
492173,29.795169,64.279905,1,12.325602,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492174,29.957292,64.273573,1,20.195408,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492178,29.903309,64.265567,1,17.774375,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492197,29.224535,64.195707,1,19.278241,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492209,29.306251,64.169462,1,18.443669,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492219,29.440472,64.153877,1,16.886904,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492222,29.864583,64.145338,1,23.09087,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492227,29.798958,64.127548,1,22.71569,29.54425112,64.29845967,Vuonteen Kalankasvatuslaitos,"aquaculture=fish, landuse=aquaculture, name=Vuonteen Kalankasvatuslaitos",europe
492768,30.44117,62.776061,1,24.331867,30.25904733,62.57444331,Keskijärven kalanviljelylaitos,"aquaculture=fish, landuse=aquaculture, name=Keskijärven kalanviljelylaitos, operator=Pohjois-Karjalan Kalanviljely Oy",europe
492778,30.282292,62.755565,1,20.222279,30.25904733,62.57444331,Keskijärven kalanviljelylaitos,"aquaculture=fish, landuse=aquaculture, name=Keskijärven kalanviljelylaitos, operator=Pohjois-Karjalan Kalanviljely Oy",europe
492785,27.260417,62.74231,3,22.372411,26.8460192,62.67835529,Savon Taimen,"landuse=aquaculture, name=Savon Taimen, operator=Savon Taimen Oy, produce=fish",europe
492795,30.326044,62.699606,1,14.367275,30.25904733,62.57444331,Keskijärven kalanviljelylaitos,"aquaculture=fish, landuse=aquaculture, name=Keskijärven kalanviljelylaitos, operator=Pohjois-Karjalan Kalanviljely Oy",europe
492798,26.679622,62.692337,3,7.964489,26.83115308,62.67629908,NA,"landuse=aquaculture, operator=Savon Taimen -yhtiöryhmä, produce=fish",europe
492809,27.185013,62.661385,3,17.474113,26.8460192,62.67835529,Savon Taimen,"landuse=aquaculture, name=Savon Taimen, operator=Savon Taimen Oy, produce=fish",europe
492820,30.284546,62.638407,1,7.248358,30.25904733,62.57444331,Keskijärven kalanviljelylaitos,"aquaculture=fish, landuse=aquaculture, name=Keskijärven kalanviljelylaitos, operator=Pohjois-Karjalan Kalanviljely Oy",europe
492822,27.233946,62.633993,3,20.493554,26.8460192,62.67835529,Savon Taimen,"landuse=aquaculture, name=Savon Taimen, operator=Savon Taimen Oy, produce=fish",europe
492827,30.631956,62.617575,1,19.750914,30.25904733,62.57444331,Keskijärven kalanviljelylaitos,"aquaculture=fish, landuse=aquaculture, name=Keskijärven kalanviljelylaitos, operator=Pohjois-Karjalan Kalanviljely Oy",europe
492833,30.527595,62.605779,1,14.233632,30.25904733,62.57444331,Keskijärven kalanviljelylaitos,"aquaculture=fish, landuse=aquaculture, name=Keskijärven kalanviljelylaitos, operator=Pohjois-Karjalan Kalanviljely Oy",europe
492840,30.063432,62.583834,1,10.109132,30.25904733,62.57444331,Keskijärven kalanviljelylaitos,"aquaculture=fish, landuse=aquaculture, name=Keskijärven kalanviljelylaitos, operator=Pohjois-Karjalan Kalanviljely Oy",europe
492849,30.259375,62.576603,1,0.241297,30.25904733,62.57444331,Keskijärven kalanviljelylaitos,"aquaculture=fish, landuse=aquaculture, name=Keskijärven kalanviljelylaitos, operator=Pohjois-Karjalan Kalanviljely Oy",europe
492854,30.303125,62.570014,1,2.319307,30.25904733,62.57444331,Keskijärven kalanviljelylaitos,"aquaculture=fish, landuse=aquaculture, name=Keskijärven kalanviljelylaitos, operator=Pohjois-Karjalan Kalanviljely Oy",europe
492865,30.313503,62.543043,1,4.482578,30.25904733,62.57444331,Keskijärven kalanviljelylaitos,"aquaculture=fish, landuse=aquaculture, name=Keskijärven kalanviljelylaitos, operator=Pohjois-Karjalan Kalanviljely Oy",europe
492882,26.802157,62.509938,3,18.249862,26.8334821,62.67304178,Savon Taimen,"landuse=aquaculture, name=Savon Taimen, produce=fish",europe
492885,26.603191,62.504488,3,22.202414,26.8334821,62.67304178,Savon Taimen,"landuse=aquaculture, name=Savon Taimen, produce=fish",europe
492888,26.816165,62.496166,3,19.733772,26.8334821,62.67304178,Savon Taimen,"landuse=aquaculture, name=Savon Taimen, produce=fish",europe
492898,26.944333,62.480845,3,22.166207,26.8334821,62.67304178,Savon Taimen,"landuse=aquaculture, name=Savon Taimen, produce=fish",europe
492902,26.717708,62.47566,3,22.790066,26.8334821,62.67304178,Savon Taimen,"landuse=aquaculture, name=Savon Taimen, produce=fish",europe
492904,26.838391,62.471596,3,22.453523,26.8334821,62.67304178,Savon Taimen,"landuse=aquaculture, name=Savon Taimen, produce=fish",europe
492909,26.702083,62.459852,1,24.703053,26.8334821,62.67304178,Savon Taimen,"landuse=aquaculture, name=Savon Taimen, produce=fish",europe
492916,30.449661,62.448791,1,17.104233,30.25904733,62.57444331,Keskijärven kalanviljelylaitos,"aquaculture=fish, landuse=aquaculture, name=Keskijärven kalanviljelylaitos, operator=Pohjois-Karjalan Kalanviljely Oy",europe
492937,30.168451,62.407475,1,19.186353,30.25904733,62.57444331,Keskijärven kalanviljelylaitos,"aquaculture=fish, landuse=aquaculture, name=Keskijärven kalanviljelylaitos, operator=Pohjois-Karjalan Kalanviljely Oy",europe
492950,30.462012,62.382869,1,23.779475,30.25904733,62.57444331,Keskijärven kalanviljelylaitos,"aquaculture=fish, landuse=aquaculture, name=Keskijärven kalanviljelylaitos, operator=Pohjois-Karjalan Kalanviljely Oy",europe
493049,29.010417,62.199508,1,13.248231,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493062,29.200903,62.174347,1,17.956202,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493099,29.325654,62.121633,1,22.163244,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493115,28.983204,62.082763,1,4.127404,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493118,28.888204,62.07941,1,1.606815,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493129,29.212853,62.059936,1,16.398402,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493138,29.299546,62.041146,1,21.304238,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493144,28.851749,62.024778,1,7.920554,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493156,29.276925,62.001734,1,21.801385,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493159,29.205889,61.99678,1,18.87586,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493162,29.04375,61.977083,1,14.60275,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493165,29.193697,61.972841,1,20.001962,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493169,28.961458,61.958536,1,15.052949,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493173,28.996875,61.948409,1,16.594534,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493183,29.021519,61.933525,1,18.569205,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493187,29.01875,61.914505,1,20.543669,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493188,29.053988,61.909958,1,21.620109,28.90623179,62.09109033,Riista- ja kalatalouden tutkimuslaitos,"landuse=aquaculture, name=Riista- ja kalatalouden tutkimuslaitos, produce=fish",europe
493240,31.193485,61.769864,1,14.832643,31.15574342,61.63797661,Форель Ладоги,"aquaculture=fish, landuse=aquaculture, name=Форель Ладоги",europe
493255,28.147558,61.730696,1,21.70995,28.20243383,61.53764015,NA,"landuse=aquaculture, operator=Puumalan Lohi Ky",europe
493262,30.728136,61.709534,1,24.00809,31.15574342,61.63797661,Форель Ладоги,"aquaculture=fish, landuse=aquaculture, name=Форель Ладоги",europe
493265,28.017313,61.705069,1,21.084643,28.20243383,61.53764015,NA,"landuse=aquaculture, operator=Puumalan Lohi Ky",europe
493270,28.402083,61.694152,1,20.406209,28.20243383,61.53764015,NA,"landuse=aquaculture, operator=Puumalan Lohi Ky",europe
493275,28.124598,61.689923,1,17.465607,28.20243383,61.53764015,NA,"landuse=aquaculture, operator=Puumalan Lohi Ky",europe
493278,30.695217,61.683012,1,24.909628,31.15574342,61.63797661,Форель Ладоги,"aquaculture=fish, landuse=aquaculture, name=Форель Ладоги",europe
493281,28.124268,61.679589,1,16.353517,28.20243383,61.53764015,NA,"landuse=aquaculture, operator=Puumalan Lohi Ky",europe
493282,31.589977,61.679904,1,23.476621,31.15574342,61.63797661,Форель Ладоги,"aquaculture=fish, landuse=aquaculture, name=Форель Ладоги",europe
493293,28.327083,61.666065,1,15.766984,28.20243383,61.53764015,NA,"landuse=aquaculture, operator=Puumalan Lohi Ky",europe
493294,28.036458,61.659414,1,16.179897,28.20243383,61.53764015,NA,"landuse=aquaculture, operator=Puumalan Lohi Ky",europe
493308,31.167448,61.630462,1,1.042341,31.15574342,61.63797661,Форель Ладоги,"aquaculture=fish, landuse=aquaculture, name=Форель Ладоги",europe
493344,27.821258,61.516929,1,20.412579,28.20243383,61.53764015,NA,"landuse=aquaculture, operator=Puumalan Lohi Ky",europe
493354,27.818503,61.497267,1,20.924135,28.20243383,61.53764015,NA,"landuse=aquaculture, operator=Puumalan Lohi Ky",europe
493370,28.627315,61.443633,1,24.940544,28.20243383,61.53764015,NA,"landuse=aquaculture, operator=Puumalan Lohi Ky",europe
493378,28.587208,61.429832,1,23.762445,28.20243383,61.53764015,NA,"landuse=aquaculture, operator=Puumalan Lohi Ky",europe
493389,25.17961,61.389792,1,19.585716,25.1327961,61.21547946,Evon kalantutkimuslaitos,"aquaculture=fish, landuse=aquaculture, name=Evon kalantutkimuslaitos, source=bing;survey",europe
493390,25.282292,61.389583,1,20.99024,25.1327961,61.21547946,Evon kalantutkimuslaitos,"aquaculture=fish, landuse=aquaculture, name=Evon kalantutkimuslaitos, source=bing;survey",europe
493392,25.109024,61.385477,1,18.986319,25.1327961,61.21547946,Evon kalantutkimuslaitos,"aquaculture=fish, landuse=aquaculture, name=Evon kalantutkimuslaitos, source=bing;survey",europe
493398,25.26806,61.366855,1,18.361068,25.1327961,61.21547946,Evon kalantutkimuslaitos,"aquaculture=fish, landuse=aquaculture, name=Evon kalantutkimuslaitos, source=bing;survey",europe
493422,25.099655,61.303986,1,10.021664,25.1327961,61.21547946,Evon kalantutkimuslaitos,"aquaculture=fish, landuse=aquaculture, name=Evon kalantutkimuslaitos, source=bing;survey",europe
493447,24.825602,61.253158,1,17.024754,25.1327961,61.21547946,Evon kalantutkimuslaitos,"aquaculture=fish, landuse=aquaculture, name=Evon kalantutkimuslaitos, source=bing;survey",europe
493448,24.932946,61.251108,1,11.444686,25.1327961,61.21547946,Evon kalantutkimuslaitos,"aquaculture=fish, landuse=aquaculture, name=Evon kalantutkimuslaitos, source=bing;survey",europe
493465,24.822563,61.193313,1,16.859867,25.1327961,61.21547946,Evon kalantutkimuslaitos,"aquaculture=fish, landuse=aquaculture, name=Evon kalantutkimuslaitos, source=bing;survey",europe
493484,24.939912,61.094346,1,17.031124,25.1327961,61.21547946,Evon kalantutkimuslaitos,"aquaculture=fish, landuse=aquaculture, name=Evon kalantutkimuslaitos, source=bing;survey",europe
493495,24.845587,61.070552,1,22.363641,25.1327961,61.21547946,Evon kalantutkimuslaitos,"aquaculture=fish, landuse=aquaculture, name=Evon kalantutkimuslaitos, source=bing;survey",europe
493598,30.449163,60.769853,1,21.490325,30.4205704,60.57749334,Форелевая ферма Экон,"aquaculture=fish, landuse=aquaculture, name=Форелевая ферма Экон, operator=ООО ""Экон""",europe
493603,30.385169,60.755798,1,19.961394,30.4205704,60.57749334,Форелевая ферма Экон,"aquaculture=fish, landuse=aquaculture, name=Форелевая ферма Экон, operator=ООО ""Экон""",europe
493630,28.932292,60.621957,1,21.604859,28.7027772,60.46442158,Балтийская форель,"landuse=aquaculture, name=Балтийская форель, produce=fish;икра",europe
493636,29.980065,60.603083,1,24.308755,30.4205704,60.57749334,Форелевая ферма Экон,"aquaculture=fish, landuse=aquaculture, name=Форелевая ферма Экон, operator=ООО ""Экон""",europe
493637,30.221694,60.597844,1,11.133255,30.4205704,60.57749334,Форелевая ферма Экон,"aquaculture=fish, landuse=aquaculture, name=Форелевая ферма Экон, operator=ООО ""Экон""",europe
493643,30.20704,60.579969,1,11.709526,30.4205704,60.57749334,Форелевая ферма Экон,"aquaculture=fish, landuse=aquaculture, name=Форелевая ферма Экон, operator=ООО ""Экон""",europe
493653,30.297917,60.530279,1,8.541595,30.4205704,60.57749334,Форелевая ферма Экон,"aquaculture=fish, landuse=aquaculture, name=Форелевая ферма Экон, operator=ООО ""Экон""",europe
493654,30.040994,60.527366,1,21.562158,30.4205704,60.57749334,Форелевая ферма Экон,"aquaculture=fish, landuse=aquaculture, name=Форелевая ферма Экон, operator=ООО ""Экон""",europe
493656,30.049693,60.516942,1,21.441326,30.4205704,60.57749334,Форелевая ферма Экон,"aquaculture=fish, landuse=aquaculture, name=Форелевая ферма Экон, operator=ООО ""Экон""",europe
493665,30.057082,60.463322,1,23.671833,30.4205704,60.57749334,Форелевая ферма Экон,"aquaculture=fish, landuse=aquaculture, name=Форелевая ферма Экон, operator=ООО ""Экон""",europe
493668,30.107458,60.455133,1,21.946908,30.4205704,60.57749334,Форелевая ферма Экон,"aquaculture=fish, landuse=aquaculture, name=Форелевая ферма Экон, operator=ООО ""Экон""",europe
493679,29.082291,60.423843,1,21.37597,28.7027772,60.46442158,Балтийская форель,"landuse=aquaculture, name=Балтийская форель, produce=fish;икра",europe
493680,28.987224,60.416963,1,16.52918,28.7027772,60.46442158,Балтийская форель,"landuse=aquaculture, name=Балтийская форель, produce=fish;икра",europe
493683,30.417449,60.379402,2,22.07208,30.4205704,60.57749334,Форелевая ферма Экон,"aquaculture=fish, landuse=aquaculture, name=Форелевая ферма Экон, operator=ООО ""Экон""",europe
493684,30.305208,60.370752,2,20.976621,30.15291544,60.19833284,"Форелевая ферма ""Клевое место""","aquaculture=fish, landuse=aquaculture, name=Форелевая ферма ""Клевое место""",europe
493686,30.326024,60.361368,2,20.535242,30.15291544,60.19833284,"Форелевая ферма ""Клевое место""","aquaculture=fish, landuse=aquaculture, name=Форелевая ферма ""Клевое место""",europe
493690,28.849388,60.329488,1,17.069139,28.7027772,60.46442158,Балтийская форель,"landuse=aquaculture, name=Балтийская форель, produce=fish;икра",europe
493692,29.921875,60.321875,1,18.790094,30.15291544,60.19833284,"Форелевая ферма ""Клевое место""","aquaculture=fish, landuse=aquaculture, name=Форелевая ферма ""Клевое место""",europe
493693,30.317014,60.312801,1,15.659199,30.15291544,60.19833284,"Форелевая ферма ""Клевое место""","aquaculture=fish, landuse=aquaculture, name=Форелевая ферма ""Клевое место""",europe
493700,29.78125,60.271795,1,22.158653,30.15291544,60.19833284,"Форелевая ферма ""Клевое место""","aquaculture=fish, landuse=aquaculture, name=Форелевая ферма ""Клевое место""",europe
493703,29.735417,60.2593,1,24.111893,30.15291544,60.19833284,"Форелевая ферма ""Клевое место""","aquaculture=fish, landuse=aquaculture, name=Форелевая ферма ""Клевое место""",europe
493709,30.150875,60.199018,1,0.136512,30.15291544,60.19833284,"Форелевая ферма ""Клевое место""","aquaculture=fish, landuse=aquaculture, name=Форелевая ферма ""Клевое место""",europe
493716,30.503554,60.162179,1,19.871613,30.15291544,60.19833284,"Форелевая ферма ""Клевое место""","aquaculture=fish, landuse=aquaculture, name=Форелевая ферма ""Клевое место""",europe
493718,30.439583,60.135937,1,17.367329,30.15291544,60.19833284,"Форелевая ферма ""Клевое место""","aquaculture=fish, landuse=aquaculture, name=Форелевая ферма ""Клевое место""",europe
493726,29.973966,60.084448,1,16.119997,30.15291544,60.19833284,"Форелевая ферма ""Клевое место""","aquaculture=fish, landuse=aquaculture, name=Форелевая ферма ""Клевое место""",europe
493854,26.216804,58.8547,4,16.089951,25.96968982,58.78808016,NA,"aquaculture=fish, landuse=aquaculture, natural=water, produce=fish",europe
494050,32.867575,57.392056,1,21.225965,33.06412089,57.2338902,Рыбное хозяйство,"landuse=aquaculture, name=Рыбное хозяйство, produce=fish, source=Нило-Столобенская пустынь",europe
494059,33.198465,57.300892,1,11.017209,33.06412089,57.2338902,Рыбное хозяйство,"landuse=aquaculture, name=Рыбное хозяйство, produce=fish, source=Нило-Столобенская пустынь",europe
494060,33.222292,57.291941,1,11.527851,33.06412089,57.2338902,Рыбное хозяйство,"landuse=aquaculture, name=Рыбное хозяйство, produce=fish, source=Нило-Столобенская пустынь",europe
494061,33.2524,57.289619,1,12.946222,33.06412089,57.2338902,Рыбное хозяйство,"landuse=aquaculture, name=Рыбное хозяйство, produce=fish, source=Нило-Столобенская пустынь",europe
494068,33.450496,57.233505,1,23.333487,33.06412089,57.2338902,Рыбное хозяйство,"landuse=aquaculture, name=Рыбное хозяйство, produce=fish, source=Нило-Столобенская пустынь",europe
494071,33.002083,57.197917,1,5.486237,33.06412089,57.2338902,Рыбное хозяйство,"landuse=aquaculture, name=Рыбное хозяйство, produce=fish, source=Нило-Столобенская пустынь",europe
494081,32.875728,57.114956,1,17.472319,33.06412089,57.2338902,Рыбное хозяйство,"landuse=aquaculture, name=Рыбное хозяйство, produce=fish, source=Нило-Столобенская пустынь",europe
494106,31.952083,56.947917,8,16.858252,31.94100516,56.79665014,NA,"landuse=aquaculture, produce=fish",europe
494112,31.705031,56.908108,8,18.996244,31.93666726,56.7941241,NA,"landuse=aquaculture, produce=fish",europe
494115,31.702083,56.88699,8,17.661284,31.93666726,56.7941241,NA,"landuse=aquaculture, produce=fish",europe
494117,31.926874,56.875832,8,8.859538,31.94100516,56.79665014,NA,"landuse=aquaculture, produce=fish",europe
494120,31.952083,56.852956,8,6.306414,31.94100516,56.79665014,NA,"landuse=aquaculture, produce=fish",europe
494124,32.21332,56.845525,8,17.45882,31.94251612,56.79524136,NA,"landuse=aquaculture, produce=fish",europe
494127,31.621337,56.823536,8,19.537916,31.93666726,56.7941241,NA,"landuse=aquaculture, produce=fish",europe
494130,31.963557,56.794103,8,1.291968,31.94251612,56.79524136,NA,"landuse=aquaculture, produce=fish",europe
494138,32.304725,56.736311,8,23.101913,31.94251612,56.79524136,NA,"landuse=aquaculture, produce=fish",europe
494142,31.572522,56.722698,8,23.56149,31.93660058,56.79179648,NA,"landuse=aquaculture, produce=fish",europe
494158,31.953602,56.679468,8,12.551557,31.93660058,56.79179648,NA,"landuse=aquaculture, produce=fish",europe
494313,30.016806,56.118315,2,21.334279,29.95184802,55.93018998,садки,"aquaculture=fish, landuse=aquaculture, name=садки",europe
494321,29.731372,56.085298,2,22.077316,29.95184802,55.93018998,садки,"aquaculture=fish, landuse=aquaculture, name=садки",europe
494322,30.042708,56.083348,2,17.9702,29.95184802,55.93018998,садки,"aquaculture=fish, landuse=aquaculture, name=садки",europe
494341,30.01459,56.031243,2,11.913586,29.95184802,55.93018998,садки,"aquaculture=fish, landuse=aquaculture, name=садки",europe
494348,29.875854,56.007521,2,9.831182,29.95184802,55.93018998,садки,"aquaculture=fish, landuse=aquaculture, name=садки",europe
494353,29.691213,55.998735,2,17.977062,29.95184802,55.93018998,садки,"aquaculture=fish, landuse=aquaculture, name=садки",europe
494365,29.804756,55.96875,2,10.1429,29.95184802,55.93018998,садки,"aquaculture=fish, landuse=aquaculture, name=садки",europe
494368,29.579828,55.949736,2,23.348943,29.95184802,55.93018998,садки,"aquaculture=fish, landuse=aquaculture, name=садки",europe
494376,29.881248,55.934789,2,4.442218,29.95184802,55.93018998,садки,"aquaculture=fish, landuse=aquaculture, name=садки",europe
494377,29.959375,55.932198,2,0.520885,29.95184802,55.93018998,садки,"aquaculture=fish, landuse=aquaculture, name=садки",europe
494387,29.888514,55.884364,2,6.39727,29.95407242,55.9284676,садки,"aquaculture=fish, landuse=aquaculture, name=садки",europe
494398,30.250336,55.828829,2,21.607799,29.95407242,55.9284676,садки,"aquaculture=fish, landuse=aquaculture, name=садки",europe
494399,29.909375,55.824148,2,11.947092,29.95407242,55.9284676,садки,"aquaculture=fish, landuse=aquaculture, name=садки",europe
494409,37.442944,55.795497,1,15.197289,37.35026138,55.92164659,Форелевое хозяйство „Сходня“,"aquaculture=fish, landuse=aquaculture, name=Форелевое хозяйство „Сходня“",europe
494466,31.779413,55.579018,1,20.302777,31.46170758,55.60881858,Рыбоводное хозяйство,"aquaculture=fish, landuse=aquaculture, name=Рыбоводное хозяйство",europe
494470,31.496875,55.572727,1,4.589413,31.46170758,55.60881858,Рыбоводное хозяйство,"aquaculture=fish, landuse=aquaculture, name=Рыбоводное хозяйство",europe
494482,31.760417,55.503346,1,22.208673,31.46170758,55.60881858,Рыбоводное хозяйство,"aquaculture=fish, landuse=aquaculture, name=Рыбоводное хозяйство",europe
494483,31.675937,55.502083,1,17.999595,31.46170758,55.60881858,Рыбоводное хозяйство,"aquaculture=fish, landuse=aquaculture, name=Рыбоводное хозяйство",europe
494540,27.298958,55.263311,1,1.771685,27.31820345,55.25180281,NA,"access=private, aquaculture=fish, natural=water, operator=Рыбхоз ""Новинки"", water=pond",europe
494544,27.33128,55.2563,1,0.970619,27.31820345,55.25180281,NA,"access=private, aquaculture=fish, natural=water, operator=Рыбхоз ""Новинки"", water=pond",europe
